year,<1300cc,1300cc - 1900cc,>1900cc
2007,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2008,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2009,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2010,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2011,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2012,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2013,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
1998,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
1999,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2000,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2001,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2002,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2003,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2004,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2005,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2006,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2007,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2008,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2009,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2010,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2011,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2012,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2013,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
2014,"[585, 893, 1243, 1042, 625, 350, 70, 1878, 1476, 826, 310, 45, 8, 5, 7, 4, 25]","[12354, 19126, 26549, 27903, 32568, 34494, 37601, 29157, 26026, 24535, 20839, 18202, 15099, 8263, 5689, 3071, 4373]","[12295, 20250, 29192, 32375, 34127, 27932, 23458, 26931, 25861, 23670, 16033, 10792, 8769, 5305, 3352, 1806, 3727]"
1999,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2000,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2001,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2002,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2003,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2004,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2005,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2006,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2007,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2008,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2009,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2010,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2011,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2012,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2013,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2014,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2015,"[762, 893, 1243, 1042, 625, 350, 70, 12, 1915, 1483, 809, 289, 41, 8, 4, 6, 17]","[16097, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 29047, 25557, 23664, 19648, 16699, 13264, 6863, 4420, 5345]","[16019, 20250, 29192, 32375, 34127, 27932, 23458, 13936, 25606, 24399, 21904, 14078, 8858, 6971, 3843, 2405, 3975]"
2000,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2001,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2002,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2003,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2004,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2005,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2006,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2007,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2008,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2009,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2010,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2011,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2012,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2013,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2014,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2015,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2016,"[890, 893, 1243, 1042, 625, 350, 70, 12, 13, 1914, 1475, 765, 265, 35, 6, 2, 21]","[18783, 19126, 23769, 20476, 20149, 18705, 18403, 17294, 41004, 28200, 24163, 21577, 17374, 14213, 10320, 4832, 6222]","[18694, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 24039, 22169, 19093, 11530, 6815, 4891, 2500, 4312]"
2001,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2002,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2003,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2004,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2005,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2006,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2007,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2008,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2009,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2010,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2011,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
2012,"[880, 893, 1243, 1042, 625, 350, 70, 12, 13, 14, 1273, 904, 457, 144, 11, 1, 12]","[18555, 19126, 26549, 27903, 32568, 34494, 37601, 43719, 41004, 67044, 24088, 17311, 12063, 7950, 5718, 3835, 4907]","[18465, 20250, 29192, 32375, 34127, 27932, 23458, 24243, 19437, 15458, 18702, 13710, 9548, 5111, 2880, 2233, 3247]"
